id;texto;remover 
1028808610606972929; "Estamos vendo ondas de calor no hemisfério norte. Maiores temperaturas da história. Cadê agora os negacionistas da ciência e do aquecimento global pra falar groselha? Sim, esse argumento é ridículo. Clima é diferente de tempo. Mas eles usam quando faz frio... ?????"; 
1033741147825496064; "Quando os efeitos do aquecimento global e de outras principais causas de destruição vos afectarem diretamente venham queixar-se dos vegans também https://t.co/fm6tTyqTjL"; 
1025901732625309696; "@jesuswasajoker Aquecimento global, geral, o geral não está mais quente, lol. Chamas ignorante quando estás tu a ser, pareces o Soares que fica triggered e os outros é que ficam, quem te dera a ti seres tão ignorante como eu, coitado"; 
1025352675976794113; "A professora de inglês passou uns vídeos sobre o aquecimento global, Mano entender tudo em ingles é muito bom, é ver que todo o esforço com o curso vale a pena demais!"; 
1033000802758090752; "ta qual vai ser dessa mudança climática tão quereno me mata"; 
1029030281938972673; "Talvez a única coisa boa a vir do aquecimento global: o derretimento de geleiras revelou as cores da montanha de Vinicunca, no Peru. -&gt; Vinicunca: a Montanha de Sete Cores, no Peru, parece Photoshop, mas não é https://t.co/r2eLrLB9cA via @agoraeuviajei"; 
1024038549081997312; "@maisasilva Aquecimento global ta aí fia! ??"; 
1031139825875918849; "O efeito estufa é uma farsa! Assista no youtube! https://t.co/RpULWik4qj"; 
1026575965194002432; "E ainda tem gente que não acredita no aquecimento global. https://t.co/pHuMjB1RUG"; 
1025441226458390528; "A onda de calor na Europa e a mudança climática https://t.co/cI2HoFF9rk https://t.co/yuDHLTw8hv"; 
1026139723553800193; "mas so isso não vai parar o aquecimento global a tendência só tende a piorar"; 
1029552216800206848; "SEGUNDO CIENTISTAS? GAYA TEM MAIS UNS 30 ANOS... OS EUA É O MAIOR POLUIDOR DO PLANETA!!!??? NÃO TEM AMOR?? ??TEM COBIÇA!?? ?POR ISSO É UM DOS MAIORES RESPONSÁVEIS PELO AQUECIMENTO GLOBAL!? E ESTÁ PAGANDO POR ISSO! ?O POVO AMERICANO VAI PAGAR PELO SEU ERRO!!!"; 
1026978705565003776; "@laufamenezes É tipo tirar agua do mar com um copo pra evitar inundações por causa do aquecimento global(no meu caso)"; 
1029836907138756609; "@mecanezin ele falou sobre aquecimento global e terra plana hj"; 
1028825358311800833; "@PedrooCava (Mas na real o argumento dele é bem interessante do ponto de vista econômico, no sentido de que o aquecimento global não só vai só levar a um choque negativo de renda, como vai reduzir a opção de bens disponíveis, então isso pode afetar o bem estar de acordo com as preferências)"; 
1031288516435734528; "'Mudança climática é ameaça à biodiversidade', diz botânico - Ciência - Estadão https://t.co/KLaUGIYtxj"; 
1026750463490904064; "No capitalismo, as vidas humanas não importam; só importam os lucros. A verdadeira causa das mortes não é a onda de calor; é a ganância dos patrões (e o que, em última análise, provoca a onda de calor ou mudança climática). https://t.co/2oFTBUJkUh"; 
1026091704745697281; "Espero que agr todas as pessoas que não acreditavam em alterações climáticas, aquecimento global etc etc calem a boca de uma vez por todas e comecem a ver o que se anda a passar com o mundo inteiro"; 
1028439378094424064; "@LuConrado1 @Brunoassis_s @luis_paraguassu vacas contribuem para o aquecimento global, lide com essa"; 
1025094993587908608; "Aquecimento global https://t.co/5Ryi9RBgK7"; 
1031568372918566913; "@MelissaSGsilva @elonmusk Todos falam do aquecimento global mas ninguém fala do aquecimento mamário."; 
1030582788188237826; "#BrasilAcimaDaONU Espero que ano que vem o Brasil saia da comissão dos direitos humanos, política do aquecimento global etc...chega de dar nosso dinheiro pra esses comunistas!"; 
1029388030044499968; "Estudo tem novo método de avaliar aquecimento global #radiocomercial #news #ambiente #meteorologia #alteraçõesclimáticas https://t.co/Puj9stCkGp"; 
1025806330332893185; "Tá a chover aqui no Algarve e tão 31°C, aquecimento global é real"; 
1031865948733665281; "eu só não reclamo TANTO de frio pq deus me livre aquecimento global mas nesse momento eu queria ta mais perto da linha do equador bem quentinha dançando e tomando uma brejinha dale"; 
1026845591270293505; ""Aquecimento Global não existe" Patético https://t.co/9l0QEVVkeW"; 
1023744177090310145; "Qual sua opinião sobre o aquecimento global? — Sou contra kkk https://t.co/95jlZFn2no"; 
1025659189287428101; "Entao já sentem o aquecimento global ou ainda não?"; 
1028819220673556480; "O #aquecimentoglobal pode estar interferindo na nossa #saúdemental, segundo estudos. https://t.co/SkizLafLxz"; 
1026607506758541312; "E nem sou daquelas pessoas que vem para o tt reclamar do aquecimento global e depois não faz nada. A cada dia tento ser uma pessoa melhor, as coisas mínimas como, apanhar o lixo ou não mandar para o chão, eu faço. Tento dar o meu melhor, se todos fossem assim, o mundo tbm o seria"; 
1026835627172605953; "@Rconstantino Aquecimento global é "de esquerda"? ?"; 
1023904716928020480; "Estamos praticamente em agosto e está a chover E O TRUMP DIZ QUE NÃO HÁ AQUECIMENTO GLOBAL"; 
1023910560587501568; "Pq faz calor a noite se n tem sol — Por causa do aquecimento global KKKKKKK https://t.co/OGXLOKgRGi"; 
1026824899183161344; "@Francis39838612 @andrezapipolo Só falta vc me dizer que não existe aquecimento global e que a terra é plana."; 
1028990919297720321; "todo ano essa mudança climática me arromba de uma forma extraordinária"; 
1026819402287726592; ""Ainda vamos a tempo de travar o aquecimento global? Ou teremos de nos adaptar a um planeta cada vez mais quente? Um estudo mostra por que estamos muito perto de ultrapassar um ponto de não retorno." https://t.co/XNHP1OAicz"; 
1032046051614699520; "Eu nao me importo nem com o AQUECIMENTO GLOBAL que afeta O MUNDO INTEIRO tu acha que eu vo me importar com o que tu fala de mim?"; 
1025375766819811328; "Brasil está preparado para reduzir gases que impulsionam aquecimento global, diz especialista https://t.co/nJKfzmivAt"; 
1026253903321604097; "@inescoutinho_09 eu percebo o aquecimento global. apenas tava a gzr.... pq oq eu queria dzr era: qnd houve os incêndios queríamos q chovesse e choveu. qnd queríamos calor, ele veio e agr e melhor n desejarem frio pq há de vir. ? apenas isso calma levem as cenas na brinca"; 
1030078136174751749; "Não dá mais. Estamos na era do Aquecimento Global. Até a Noruega teve incêndios https://t.co/hN5AZFKM3P"; 
1026486210246725632; "@guilhermewells Ele acha que não existe aquecimento global?"; 
1025318154992607232; "Não se preocupam com a guerra ou com o aquecimento global mas preocupam-se em tornar a pedofilia num tipo de orientação sexual https://t.co/6zvZNfwv1o"; 
1033737082253049856; "Brasil levou seis das sete etapas do Mundial de Surfe. Se alguém achava que a 'Tempestade' era passageira, se ligue: ela é uma 'mudança climática irrevogável'. https://t.co/ErRuTtnhNR"; 
1031672331524026369; "'Mudança climática é ameaça à biodiversidade', diz botânico https://t.co/BTFr8gPO20"; 
1031118909091590144; "@meudeusrenata Quando veno fulano dizer que mudança climática, aquecimento global não existe, dou risada. Esse ano as roupas de manga comprida não saíram da gaveta."; 
1028565876356907008; "Especialistas criam substância para evitar morte de recifes pelo aquecimento global https://t.co/Q72jF2Xfay"; 
1034063495673798657; "Cobertor branco é usado para desacelerar o aquecimento global #FalaBrasil https://t.co/DjwuPItNvM"; 
1025072351619280896; "a minha pele está oh uma treta obrigada @ humanos irresponsáveis responsáveis pelo aquecimento global e por esta vaga de calor"; 
1028087256282804226; "Professor da USP Revela A Farsa do Aquecimento Global no PROGRAMA DO JÔ! (ENTREVISTA COMPLETA) https://t.co/yADnNe1wI5"; 
1032282707252977665; "As calotas polares aos poucos estão deixando de existir graças ao efeito estufa https://t.co/JC85AEoRKO"; 
1032387388855574530; "Não é que eu goste de frio, só não gosto do aquecimento global"; 
1025014821979410432; "Gostei de um vídeo @YouTube https://t.co/nMsWFXJ9mP da USP Revela A Farsa do Aquecimento Global no PROGRAMA DO JÔ!"; 
1024763506405597189; "A serio, cada vez q vejo uma noticia ou de aumento de temperatura ou de tempestades enormes nunca antes vistas, furacões e assim fico tao, mas tao preocupado, vcs n percebem q é o ser Humano q ta a influenciar isso através do aquecimento global superpopulação e assim??"; 
1034032303469670400; "olha minha bela asma atacando novamente por conta da repentina mudança climática, merda"; 
1028799097917067264; "GLOBOBOSTA NAO EXISTE AQUECIMENTO GLOBAL,DEIXE DE MENTIR PARA O POVO!"; 
1026452161075572736; "Estudo aponta que racismo pode estar por trás da negação do aquecimento global nos EUA https://t.co/AXoFst8Fse"; 
1025411866946887686; "essa mudança climática entristece o brasiliense"; 
1030409306473201666; "meu dia já começou uma bosta completa: um cara no ponto de ônibus falando que o aquecimento global é uma mentira, que o mundo tá se arranjando pro anticristo e falando de projeto HAARP do ponto de vista conspiratório ônibus chegou, dei grazadeus pq tava quase questionando ele"; 
